Sample,gyr_y_Autocorrelation,gyr_y_Centroid,gyr_y_Curve distance,gyr_y_Fundamental frequency,gyr_y_Histogram_0,gyr_y_Histogram_1,gyr_y_Histogram_2,gyr_y_Histogram_3,gyr_y_Histogram_4,gyr_y_Histogram_5,gyr_y_Histogram_6,gyr_y_Histogram_7,gyr_y_Histogram_8,gyr_y_Histogram_9,gyr_y_Interquartile range,gyr_y_Kurtosis,gyr_y_Linear regression,gyr_y_Max,gyr_y_Max power spectrum,gyr_y_Maximum frequency,gyr_y_Maximum peaks,gyr_y_Mean,gyr_y_Mean absolute deviation,gyr_y_Mean absolute diff,gyr_y_Mean diff,gyr_y_Median,gyr_y_Median absolute deviation,gyr_y_Median absolute diff,gyr_y_Median diff,gyr_y_Median frequency,gyr_y_Min,gyr_y_Minimum peaks,gyr_y_Root mean square,gyr_y_Signal distance,gyr_y_Skewness,gyr_y_Spectral centroid,gyr_y_Spectral decrease,gyr_y_Spectral kurtosis,gyr_y_Spectral maximum peaks,gyr_y_Spectral roll-off,gyr_y_Spectral roll-on,gyr_y_Spectral skewness,gyr_y_Spectral slope,gyr_y_Spectral spread,gyr_y_Spectral variation,gyr_y_Standard Deviation,gyr_y_Sum absolute diff,gyr_y_Total energy,gyr_y_Variance,gyr_y_Zero crossing rate
1868,0.599568169873833,0.27403545153856285,-306.66563223783066,6.349206349206349,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.04748151628443373,0.35499657012944796,-0.02115170706841128,0.16517805940607674,0.24515764888998284,40.476190476190474,17.0,0.05144477210564727,0.035675440058304454,0.006829701886940631,-0.0008107247061598695,0.03508891932830675,0.019277576863600876,0.005351301678071924,-0.0003392564678882902,4.761904761904762,0.006253384003273605,18.0,0.06844067743045301,127.00599325549729,1.2652678632681993,10.444408398240316,-0.6274868498722568,4.462651375016026,20.0,40.476190476190474,0.7936507936507936,1.543414859833963,-0.018068792964547647,155.16860511434646,0.951647020090576,0.04513935921274622,0.8673721396414601,0.4721009211604985,0.002037561750137337,0.0
1869,1.5141277684347592,0.5846287142010421,-357.83689189948996,3.968253968253968,0.0,0.0,0.0,0.0,0.0,4.921874999999996,0.07812500000000001,0.0,0.0,0.0,0.0695702890965916,-0.7532478878131257,-0.005580853108630624,0.20754374019030006,0.22238104197953723,30.95238095238095,15.0,0.09887410988157389,0.03880522492339482,0.012179294968502551,3.5252487970618333e-05,0.0993127039518705,0.03583077311660866,0.009691613180801903,0.0005034776979632172,5.555555555555555,0.0048407231346129535,14.0,0.10876177265425822,127.01582996634238,0.1569512323162715,8.881698960436161,-0.5100681841642822,6.0679369140701995,22.0,30.95238095238095,0.7936507936507936,1.8258192400795028,-0.021135516290036162,89.98669609901444,0.6341140532564463,0.045310413659809014,1.546770460999824,1.1922265893187076,0.002053033586023007,0.0
1870,0.7165991007322421,0.36132179016092597,-309.6055745609981,6.349206349206349,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.04819261506443862,0.16556564268434792,-0.016523929471046504,0.17660070145222856,0.30791932445139003,34.12698412698413,17.0,0.0623820670724593,0.03261013060960328,0.008448199927127122,-0.00042463969508126326,0.04997350160142642,0.02049192401155253,0.006643407436404462,0.0003263496622679888,5.555555555555555,0.0037740944615229253,16.0,0.07482266016702856,127.00802129920197,0.9821050468925603,8.650383041720232,-0.2942183069770893,6.959286038383707,21.0,34.12698412698413,0.7936507936507936,2.0778101703092102,-0.01829267845826316,104.58452766689518,0.6973962911465631,0.041314745336717605,1.0729213907451445,0.5642512604190882,0.0017069081822378292,0.0
1871,0.17181992160078918,0.4623526624625284,-122.74374475615635,4.761904761904762,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.028247283344337973,-0.8285289838504513,-0.004680252664749752,0.07052896664797718,0.551437054613455,38.095238095238095,18.0,0.03240882779972609,0.014401820373559549,0.004706614864641272,-0.00033037994239139577,0.03205441137897425,0.014606755253860829,0.003956233342404724,0.0002800754557293478,6.349206349206349,0.0037740944615229253,17.0,0.036638001276081716,127.00219542869681,0.3460992031827994,11.458182856945031,-0.09751480444090538,4.358729789466322,22.0,38.095238095238095,0.7936507936507936,1.4937745427270446,-0.007218509860992131,137.99489260940857,0.70624271039556,0.017088329881936006,0.5977400878094415,0.1352912768510151,0.0002920110181538671,0.0
1872,0.11820750581065709,0.6591721808050411,-104.02599486652971,3.968253968253968,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.025081968853160785,-1.1506940680931799,0.0029701833691746647,0.05481707162059152,0.2590830844246275,37.3015873015873,18.0,0.02701672340151276,0.012102108288897153,0.004119892838922277,-0.00010040569107912223,0.026462778623476436,0.012555899342122976,0.0036980849254294335,-0.00019952576136116063,6.349206349206349,0.0026969510590384464,18.0,0.03038907927439985,127.00161723796728,0.15573237822194413,10.297350440080361,-0.317519436192338,5.410090613921805,17.0,37.3015873015873,0.7936507936507936,1.720408880612574,-0.006130773575785167,122.69786731089803,0.7229680431943399,0.013913762819306336,0.5232263905431292,0.09307677622886384,0.0001935927957919114,0.0
1873,0.10637399371932871,0.6313366052341771,-96.3009634357926,6.349206349206349,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.024883711758075237,-1.1590029922124525,-0.00028446767631311353,0.053558395564052334,0.37094756963475234,34.12698412698413,24.0,0.025412208409169468,0.01168720099200531,0.003421792562971982,-4.1426267307622834e-05,0.025013700569170363,0.012501495452870205,0.0027890556242742837,0.000155497730102162,3.968253968253968,0.0026969510590384464,25.0,0.028827882786154373,127.0011390709351,0.1382712231458305,9.274034579270268,-0.5378177367733682,5.337304884166136,17.0,34.12698412698413,0.7936507936507936,1.6693043474781322,-0.0056847382942047196,113.69297998928134,0.9300681010023799,0.013611263339646034,0.4345676554974417,0.08375905017269977,0.0001852664897011921,0.0
1874,0.11149964730661391,0.6674758561134673,-99.42920828277657,2.380952380952381,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.01827116567135301,-0.5823102648251672,0.0022582880590509944,0.05895228793734076,0.4383736935431089,34.12698412698413,24.0,0.026726260257206095,0.010279458819449062,0.004111618459177743,5.525487024369287e-05,0.02581532455164235,0.009217500763997074,0.002529912900213333,0.0007877430964750437,7.936507936507936,0.003590087921723964,24.0,0.029514250703396167,127.00217896711386,0.19272912790687471,11.225228173538936,-0.33182370716023907,4.270453469650379,18.0,34.12698412698413,0.7936507936507936,1.312271467103108,-0.005850053375204262,107.10277491714194,0.6799692665410518,0.012521901103546826,0.5221755443155733,0.08779499787922355,0.00015679800724700723,0.0
1875,0.12546169564438775,0.5874010333337215,-103.86835660451194,6.349206349206349,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.018705375409080852,-0.16179481671343243,-0.002232115490898986,0.06492280860943148,0.29143564917290804,37.3015873015873,22.0,0.02818874383486851,0.011032159739398775,0.005717764857792619,-0.00012706800386231648,0.02673445520982905,0.009058669817105793,0.004807094215865615,0.0002819588607535367,7.936507936507936,0.0032035918942818022,22.0,0.03130765876302122,127.0035061945005,0.5269345684455017,12.559206358024664,-0.14834860935123373,4.302138915182833,17.0,37.3015873015873,0.7936507936507936,1.3519331864705588,-0.006093988176999346,124.82853871992785,0.35271594757545044,0.01362219579340797,0.7261561369396626,0.09878873672786437,0.00018556421823394178,0.0
1876,0.07727804788795714,0.39350963076546575,-93.98113104015147,5.555555555555555,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.014699328948324175,1.3985966170296962,-0.0047155761367231154,0.06492280860943148,0.12173947246368907,39.682539682539684,25.0,0.020725096265147742,0.010112414676642143,0.004524966581848599,-0.00019396286991548852,0.017204485205869945,0.007685483683913585,0.0032000045850264307,-0.0002489006161473274,7.142857142857142,0.002246051967172441,25.0,0.024571014409760644,127.00222252979185,1.2032379853381474,12.328457835202704,-0.45858788066010236,3.7649078267450737,20.0,39.682539682539684,0.7936507936507936,1.307636836346761,-0.005516822426124918,146.30699026222396,0.46814564047550156,0.013198679249266727,0.574670755894772,0.06084885660469066,0.00017420513392502407,0.0
1877,0.05237606735173927,0.6913514595260289,-66.11727376799612,3.968253968253968,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.012791806818279582,0.498301452382091,0.0018019910279260117,0.047079526975502196,0.24518565024913178,42.06349206349206,25.0,0.017462273556458345,0.00798115381801976,0.0027895917105357224,0.00020777372068848355,0.015691332886024333,0.006195271319938903,0.002287686660523612,0.0001864993351998398,7.142857142857142,0.002246051967172441,25.0,0.0202283965302607,127.00082536427652,0.9736979915230458,12.812664689916243,0.0777384464508355,3.241718182387668,19.0,42.06349206349206,0.7936507936507936,1.1713682026207721,-0.003876779380854059,179.0381105148304,0.8489269118976992,0.010210633105977251,0.35427814723803674,0.041240997914755335,0.00010425702842487865,0.0
1878,0.145547398927603,0.7758804961881521,-112.52964694991955,2.380952380952381,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.02568171650110446,-0.8271318729370263,0.007810006816849515,0.06885290893497391,0.3630848909544558,41.269841269841265,25.0,0.029488000280747956,0.013854200308370411,0.0036925913865868054,0.0004823158602822433,0.02884039875291374,0.01286114907171415,0.0025583782469588492,0.0010242167492400187,8.73015873015873,0.003126394480590264,24.0,0.03372075109071413,127.00162900460089,0.33376713271857195,12.965604933109454,-0.472529121394508,3.2818305895885147,19.0,41.269841269841265,0.7936507936507936,1.1275853014125667,-0.006595683375843427,165.97910881962162,0.8241130166683917,0.016356860749071226,0.4689591060965243,0.11460425112409683,0.0002675468935645069,0.0
1879,0.40115019695512566,0.780933543210022,-152.79245881428216,6.349206349206349,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.026239459480870073,0.3951581550102845,0.009267335657348642,0.11873115628179416,0.1663017852023037,34.92063492063492,23.0,0.05180190670509011,0.017023621492730734,0.005081303786965803,0.00015730758513885247,0.04806512557169999,0.013163363543421389,0.0032983292870729583,-0.00037393293273818573,7.142857142857142,0.005632960000616774,22.0,0.055982014198418396,127.00354600313436,0.7297196521490278,10.044694963301437,-0.6114806409099011,5.161361996626809,18.0,34.92063492063492,0.7936507936507936,1.5506781563789909,-0.009008622420406185,107.13269755266715,0.7662212143307764,0.021226124833069716,0.645325580944657,0.31586629681505957,0.0004505483754290588,0.0
1880,0.44662287886544355,0.5328740078261593,-160.82728186282733,7.142857142857142,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.028925438124082846,-0.08113689731302065,-0.006649760876236169,0.11873115628179416,0.49061114435122705,31.746031746031743,22.0,0.05423661102688388,0.018788346802382,0.004983005160211902,-0.00012519920418131147,0.056663931592847834,0.014900752643993091,0.0035406936382523513,-0.0006098962509631656,6.349206349206349,0.00240488556163266,21.0,0.05906979973841352,127.00323738518803,-0.014070826254716506,9.284079597626324,0.0985913242913264,5.666156935770471,18.0,31.746031746031743,0.7936507936507936,1.6750102271132137,-0.009493646626679153,98.26470983295306,0.8400771510219471,0.023401522716583547,0.6328416553469116,0.3516715581617666,0.0005476312654547758,0.0
1881,0.217628226095523,0.36998210819746985,-140.88084739503807,5.555555555555555,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.029239190727391513,-1.0159726313255342,-0.00911194567041595,0.07782371969794098,0.15284249892947657,31.746031746031743,23.0,0.03627624090987562,0.016847056235170618,0.004473438381254685,-0.00011252783378577788,0.03240573526771311,0.014483752343460948,0.003730737823828609,-0.00035442764062477983,4.761904761904762,0.00240488556163266,23.0,0.0412337303232593,127.00203605289269,0.32419375359667313,8.954622840658903,-0.9977255936750175,5.4265484444933305,20.0,31.746031746031743,0.7936507936507936,1.664420233868555,-0.0083202142488763,101.20005458699345,0.9310839119949712,0.01960241979501357,0.568126674419345,0.1713608079492307,0.00038425486181993985,0.0
1882,0.2942787207898724,0.799855156433637,-172.24477046692303,6.349206349206349,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.0352075492255991,-0.4894992895380468,0.007014275949393082,0.10437441642363615,0.3793653671991869,34.12698412698413,20.0,0.0421705873718697,0.018888234107573412,0.0056862171512321764,-5.091883077950881e-05,0.039353239082433066,0.017176437608263845,0.00474157518099607,-0.0002463694632724861,4.761904761904762,0.007014691285145044,20.0,0.047948435909535965,127.0032901064299,0.5968164097490278,8.918488008279406,0.09107212512893642,6.276909726071989,20.0,34.12698412698413,0.7936507936507936,1.8870388734096213,-0.010173046815709597,98.85057913810577,0.8283785105009309,0.022818721850322424,0.7221495782064864,0.23171552818100188,0.0005206940668823819,0.0
1883,0.36084264161957535,0.496075027742849,-153.42774615178627,4.761904761904762,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.028859264556008526,-0.381641109231297,-0.006359458181426351,0.10437441642363615,0.25983132607509024,33.33333333333333,19.0,0.049461648021729074,0.016016643044680864,0.005094185260351323,-0.0001480701767347338,0.04850535474117893,0.014515684537429834,0.0037823542274013633,-0.0003623904145148675,5.555555555555555,0.01563392641325862,19.0,0.053095038729178194,127.00279906421636,0.4955038282363969,9.341447702679261,-0.028196647960767235,5.889568834920626,20.0,33.33333333333333,0.7936507936507936,1.7971166946878079,-0.009056073699035437,98.579254825736,0.8105095626153312,0.019303588076508376,0.646961528064618,0.2841280642673822,0.00037262851262751635,0.0
1884,0.1400686552158973,0.30968475649491395,-113.76900924058988,6.349206349206349,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.026571548604477305,-0.6465708844261782,-0.010573997466731381,0.07569622859352676,0.39128482546976057,34.92063492063492,22.0,0.02799254960769707,0.01475620901999515,0.0029836885694252326,-0.00022384558966771537,0.025215350479038674,0.013505426780652332,0.0022855305068435992,-0.000226134101899228,4.761904761904762,0.002021317088871375,22.0,0.03307999952953745,127.0009427410044,0.5672488885071123,9.475664267800141,-0.29024723988998335,4.88501518439026,19.0,34.92063492063492,0.7936507936507936,1.6203304887599244,-0.006713851354793976,127.67078652795982,0.9532343557665558,0.01762678460000053,0.37892844831700456,0.11029027969755692,0.0003107035353348159,0.0
1885,0.024705416288550962,0.5376019305184885,-45.96550575646122,7.142857142857142,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.009425041628036626,0.4147855579763653,-0.0012442215637448121,0.03555467478426217,0.14472615566417654,44.44444444444444,27.0,0.01212539545211299,0.0055406122656104385,0.00263461253220308,-0.00024289456107694547,0.011027548004448372,0.004473955762174398,0.0021901287220937324,-0.00031539878296533985,9.523809523809524,0.002021317088871375,27.0,0.013892842212963637,127.00069873304258,0.8632731136605247,14.960293904842228,-0.07349154209066279,2.885809958967875,21.0,44.44444444444444,1.5873015873015872,1.0309442925525234,-0.0026783341486615584,185.75649910514574,0.6326457560468517,0.0067812867425129575,0.33459579158979114,0.01945308369177241,4.598584988418199e-05,0.0
1886,0.015365493522248926,0.5324229858498049,-34.69739878285435,6.349206349206349,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.005688480790626702,2.954297032479399,-0.000445739851761236,0.030374312483675996,0.23897605210818673,40.476190476190474,29.0,0.00977739361693225,0.003676548284270831,0.0024000099457169278,1.7633266745015733e-05,0.008796870440814113,0.0028255802171486925,0.0019917569725465996,-0.00029373230482369634,9.523809523809524,0.0025753052676860083,29.0,0.010956409911214975,127.0005984596013,1.4565275888668952,14.502684015967796,-0.008868723153927284,2.863243888022057,20.0,40.476190476190474,1.5873015873015872,0.9829003824224272,-0.00202487572229589,166.21982281923067,0.5759402883158635,0.004944238283309391,0.3048012631060498,0.0120988137970464,2.444549220214219e-05,0.0
1887,0.031919547604695474,0.6730834078163199,-71.26358597541594,4.761904761904762,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.004662143630739868,12.800072476417673,0.003178560540824536,0.06659737245184277,0.05271299322771259,44.44444444444444,24.0,0.011941681483702307,0.005502534393468894,0.002238180552725169,0.000465408826773236,0.009516225168683928,0.00207643533004057,0.0017333918829412088,0.00015834976293464462,7.936507936507936,0.0015218867137851344,24.0,0.01579149979139674,127.00054120528279,3.4738615714139582,14.855906560527178,-0.12429322347223962,2.732622204909077,21.0,44.44444444444444,0.7936507936507936,0.9663437055038457,-0.004153918353618991,195.78300364846487,0.6865225734755211,0.010332846123091394,0.2842489301960964,0.025133502050941312,0.00010676770900348487,0.0
1888,0.9984036103180938,0.422867178740823,-281.0038553008725,7.142857142857142,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.05897643589986476,-0.6446389918707118,-0.01837116379320788,0.17021409984232522,0.20648854863621685,42.06349206349206,22.0,0.07964998367026478,0.032341501275919116,0.0104018895864749,-0.001103129176214779,0.07029458233840116,0.028935677386930397,0.006042895427823422,-0.001210498689613003,9.523809523809524,0.02338679597335723,22.0,0.0883177683459569,127.0152072793755,0.6277124474693121,13.139600569139201,-0.12023138431000463,3.7977404283331198,23.0,42.06349206349206,0.7936507936507936,1.3020673510813139,-0.016463207610501074,154.91409460701436,0.570244433504669,0.038156366532161604,1.3210399774823125,0.7861445750536171,0.001455908306936662,0.0
1889,0.2654036322852148,0.28895780978774144,-167.0596127571269,7.142857142857142,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.026927272346442023,2.523069945380282,-0.013397985591544866,0.13202289751248977,0.25720279022380155,36.507936507936506,26.0,0.03866052156004447,0.018389220368969356,0.0035934591868351045,-0.0002941511148409371,0.03041094512777106,0.011188809424330065,0.00248693982913864,-0.0007310144856893103,3.968253968253968,0.01226294421229982,26.0,0.04553532559703774,127.00185686783698,1.5878652763140577,9.22696855621463,-0.364702366257169,5.4801003354154725,19.0,36.507936507936506,0.7936507936507936,1.7849860795542973,-0.009862378849195635,129.11136700200055,0.952223731292974,0.02405888505175535,0.45636931672805825,0.20897923801985413,0.0005788299499335769,0.0
1890,0.055592330514198776,0.5607431679290813,-54.684774153779266,6.349206349206349,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.007804979200785805,0.33955270383020064,-0.0014939220083368607,0.042859938473223315,0.15934108958737678,38.888888888888886,28.0,0.019611924367844084,0.005456191387629653,0.00307358135510096,-5.945701607203468e-05,0.01906702179790213,0.004074074026109441,0.002434909224873152,0.0001468580962470066,8.73015873015873,0.004375048348462421,29.0,0.020840227497370988,127.00102292821022,0.5137935089818191,12.938237950591066,-0.07992764644215986,3.6651177903811107,18.0,38.888888888888886,1.5873015873015872,1.1770377175257825,-0.003205448307269961,130.51154318573342,0.7204051085641807,0.007048936425599352,0.39034483209782195,0.043773488593857296,4.968750473214137e-05,0.0
